"/Return/ReturnData/IRS990EZ/ProgramServiceAccomplishment/ProgramServiceExpenses","/Return/ReturnData/IRS990EZ/ProgramSrvcAccomplishmentGrp/ProgramServiceExpensesAmt","Element change"
"/Return/ReturnData/IRS990EZ/ProgramServiceRevenue","/Return/ReturnData/IRS990EZ/ProgramServiceRevenueAmt","Element change"
"/Return/ReturnData/IRS990EZ/ProhibitedTaxShelterTrans","/Return/ReturnData/IRS990EZ/ProhibitedTaxShelterTransInd","Element change"
"/Return/ReturnData/IRS990EZ/RelatedOrgControlledEntity","/Return/ReturnData/IRS990EZ/RelatedOrganizationCtrlEntInd","Element change"
"/Return/ReturnData/IRS990EZ/RelatedOrgSection527Org","/Return/ReturnData/IRS990EZ/RelatedOrgSect527OrgInd","Element change"
"/Return/ReturnData/IRS990EZ/SalariesOtherCompEmplBenefits","/Return/ReturnData/IRS990EZ/SalariesOtherCompEmplBnftAmt","Element change"
"/Return/ReturnData/IRS990EZ/ScheduleBNotRequired","/Return/ReturnData/IRS990EZ/ScheduleBNotRequiredInd","Element change"
"/Return/ReturnData/IRS990EZ/SpecialConditionDescription","/Return/ReturnData/IRS990EZ/SpecialConditionDesc","Element change"
"/Return/ReturnData/IRS990EZ/SpecialEventsDirectExpenses","/Return/ReturnData/IRS990EZ/SpecialEventsDirectExpensesAmt","Element change"
"/Return/ReturnData/IRS990EZ/SpecialEventsNetIncomeLoss","/Return/ReturnData/IRS990EZ/SpecialEventsNetIncomeLossAmt","Element change"
"/Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFiled","/Return/ReturnData/IRS990EZ/StatesWhereCopyOfReturnIsFldCd","Element change"
"/Return/ReturnData/IRS990EZ/SubjectToProxyTax","/Return/ReturnData/IRS990EZ/SubjectToProxyTaxInd","Element change"
"/Return/ReturnData/IRS990EZ/SumOfTotalLiabilities/BOY","/Return/ReturnData/IRS990EZ/SumOfTotalLiabilitiesGrp/BOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/SumOfTotalLiabilities/EOY","/Return/ReturnData/IRS990EZ/SumOfTotalLiabilitiesGrp/EOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/TanningServicesProvided","/Return/ReturnData/IRS990EZ/TanningServicesProvidedInd","Element change"
"/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4911","/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4911Amt","Element change"
"/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4912","/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4912Amt","Element change"
"/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4955","/Return/ReturnData/IRS990EZ/TaxImposedUnderIRC4955Amt","Element change"
"/Return/ReturnData/IRS990EZ/TerminatedReturn","/Return/ReturnData/IRS990EZ/FinalReturnInd","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/AddressLine1","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine1","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/AddressLine2","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/AddressLine2","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/City","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/City","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/Country","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/Country","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/PostalCode","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/PostalCode","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/ProvinceOrState","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ProvinceOrState","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/AddressLine1","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine1","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/AddressLine2","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/AddressLine2","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/City","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/City","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/State","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/State","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/ZIPCode","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/ZIPCode","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/NameBusiness/BusinessNameLine1","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine1","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/NameBusiness/BusinessNameLine2","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine2","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/NamePerson","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/PersonNm","Element change"
"/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/TelephoneNumber","/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/PhoneNum","Element change"
"/Return/ReturnData/IRS990EZ/TotNumCntrctPdOver100KProfSer","/Return/ReturnData/IRS990EZ/CntrctRcvdGreaterThan100KCnt","Element change"
"/Return/ReturnData/IRS990EZ/TotNumberOfOthEmplPaidOver100k","/Return/ReturnData/IRS990EZ/OtherEmployeePaidOver100kCnt","Element change"
"/Return/ReturnData/IRS990EZ/TotalAssets/BOY","/Return/ReturnData/IRS990EZ/Form990TotalAssetsGrp/BOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/TotalAssets/EOY","/Return/ReturnData/IRS990EZ/Form990TotalAssetsGrp/EOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/TotalExpenses","/Return/ReturnData/IRS990EZ/TotalExpensesAmt","Element change"
"/Return/ReturnData/IRS990EZ/TotalProgramServiceExpenses","/Return/ReturnData/IRS990EZ/TotalProgramServiceExpensesAmt","Element change"
"/Return/ReturnData/IRS990EZ/TotalRevenue","/Return/ReturnData/IRS990EZ/TotalRevenueAmt","Element change"
"/Return/ReturnData/IRS990EZ/TransactionWithControlEntity","/Return/ReturnData/IRS990EZ/TransactionWithControlEntInd","Element change"
"/Return/ReturnData/IRS990EZ/TrnsfrsExemptNonCharRelatedOrg","/Return/ReturnData/IRS990EZ/TrnsfrExmptNonChrtblRltdOrgInd","Element change"
"/Return/ReturnData/IRS990EZ/WebSite","/Return/ReturnData/IRS990EZ/WebsiteAddressTxt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmountsSubstContributorsTotal","/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsTotAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYear","/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus1Year","/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus1YearAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus2Years","/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus2YearsAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus3Years","/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus3YearsAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus4Years","/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus4YearsAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/Total","/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/TotalAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYear","/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus1Year","/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus1YearAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus2Years","/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus2YearsAmt","Element change"
"/Return/ReturnData/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus3Years","/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus3YearsAmt","Element change"
